Sales Region;Sales Country;Vehicle Production Region;Vehicle Production Country;OEM Group;Brand;Make Model;Global Segment;Propulsion;Fast-Charging;Battery kWh;Cathode Chemistry;Cell Supplier;2009;2010;2011;2012;jan-13;feb-13;mar-13;apr-13;maj-13;jun-13;jul-13;aug-13;sep-13;okt-13;nov-13;dec-13;2013;jan-14;feb-14;mar-14;apr-14;maj-14;jun-14;jul-14;aug-14;sep-14;okt-14;nov-14;dec-14;2014;jan-15;feb-15;mar-15;apr-15;maj-15;jun-15;jul-15;aug-15;sep-15;okt-15;nov-15;dec-15;2015;jan-16;feb-16;mar-16;apr-16;maj-16;jun-16;jul-16;aug-16;sep-16;okt-16;nov-16;dec-16;2016;jan-17;feb-17;mar-17;apr-17;maj-17;jun-17;jul-17;aug-17;sep-17;okt-17;nov-17;dec-17;2017;jan-18;feb-18;mar-18;apr-18;maj-18;jun-18;jul-18;aug-18;sep-18;okt-18;nov-18;dec-18;2018;jan-19;feb-19;mar-19;apr-19;maj-19;jun-19;jul-19;aug-19;sep-19;okt-19;nov-19;dec-19;2019;jan-20;feb-20;mar-20;apr-20;maj-20;jun-20;jul-20;aug-20;sep-20;okt-20;2020;Cumulative Sales 
Europe;Greece;Europe;France;PSA Group;Peugeot;Peugeot 3008 PHEV;SUV-C;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;6;;12;12
Europe;Greece;Europe;Germany;VW Group;Porsche;Porsche Taycan EV;Car-F;BEV;CCS;93 / 79;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;2;4;2;1;3;1;;13;13
Europe;Greece;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;10,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;2;;1;;;;3;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;3
Europe;Greece;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;1;;;;;1;;;;;;;;;;8;6;9;23;4;4;7;2;4;3;11;1;2;;38;62
Europe;Greece;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;2;1;1;;4;;1;1;;;1;;;;;;;3;;1;;1;3;1;1;;4;2;3;2;18;2;;;;;1;1;2;1;;7;32
Europe;Greece;Europe;Slovakia;VW Group;Skoda;Skoda Citigo-e EV;Car-A;BEV;CCS;36,8;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;3;4;5;4;6;;27;27
Europe;Greece;Europe;France;Daimler AG;Smart;Smart Fortwo EV;Car-A;BEV;NA;17,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;2;;2;1;1;2;;;2;2;2;2;9;3;;24;3;1;;;1;1;2;1;4;;13;39
Europe;Greece;Europe;Slovenia;Daimler AG;Smart;Smart Forfour EV;Car-A;BEV;NA;17,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;1;;1;;;1;;;;1;1;;;2;;5;;1;;;;;;;2;;3;9
Europe;Greece;Americas;USA;Tesla Inc.;Tesla;Tesla Model 3;Car-D;BEV;SC & CCS;80 / 62;NCA;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;2;;;2;;;;1;;1;2;;2;;6;8
Europe;Greece;Americas;USA;Tesla Inc.;Tesla;Tesla Model S;Car-E;BEV;Tesla SC;60/75/85/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;1;;1;;;;;;2;;;;;1;;;;;;;;1;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;1;;1;4
Europe;Greece;Americas;USA;Tesla Inc.;Tesla;Tesla Model X;SUV-E;BEV;Tesla SC;60/75/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;1;;;1;;;;;;;;;;;;;0;;;1;;;1;;;;;;1;3;;;;;;;;;;;;;0;;;;;;;;;1;;1;5
Europe;Greece;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Prius Gen-2 PHEV;Car-C;PHEV;NA;8,8;NMC;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1
Europe;Greece;Europe;Belgium;Geely-Volvo Cars;Volvo;Volvo XC40 PHEV;SUV-C;PHEV;NA;10,7;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;3;5;4;12;28;37;;89;89
Europe;Greece;Americas;USA;Geely-Volvo Cars;Volvo;Volvo S60 PHEV;Car-D;PHEV;NA;11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;2
Europe;Greece;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo V60 PHEV;Car-D;PHEV;NA;10,4 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;1;1;;2;3
Europe;Greece;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo XC60 PHEV;SUV-D;PHEV;NA;10,4 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;6;3;9;1;3;2;2;13;10;3;2;7;7;14;8;72;5;9;4;4;;5;8;13;16;;64;145
Europe;Greece;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo XC90 PHEV;SUV-E;PHEV;NA;9,2 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;2;2;4;;1;1;;1;1;1;2;2;1;5;6;21;1;;;1;1;2;1;1;;;7;32
Europe;Greece;Europe;Germany;VW Group;VW;VW Passat PHEV;Car-D;PHEV;NA;9,9;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;5;2;2;;3;1;2;1;1;1;18;2;3;3;1;;3;1;3;;;;;16;;;;;;;;;;;;;0;;;;;;;;;;;0;34
Europe;Greece;Europe;Germany;VW Group;VW;VW Passat PHEV;Car-D;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;;;1;;4;4
Europe;Greece;Europe;Germany;VW Group;VW;VW ID.3 EV;Car-C;BEV;CCS;62;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1
Europe;Greece;Europe;Germany;VW Group;VW;VW Golf PHEV;Car-C;PHEV;NA;8,8;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;2;1;2;1;;;6;;;1;;;1;;2;;;;;4;;;;;;;;;;;;;0;;;;;;;;;;;0;10
Europe;Greece;Europe;Germany;VW Group;VW;VW e-Golf EV;Car-C;BEV;CCS;35,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;2;2;2;1;7;;2;2;1;;2;;1;2;3;3;4;20;3;2;;;1;;1;1;3;;3;1;15;2;3;2;5;1;2;3;;;;18;60
Europe;Greece;Europe;Slovakia;VW Group;VW;VW e-Up! EV;Car-A;BEV;CCS;36,8;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;1;3;2;1;1;1;;2;7;;18;18
Europe;Greece;Europe;Slovakia;VW Group;VW;VW e-Up! EV;Car-A;BEV;CCS;18,7;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;2;;;;;;;;;2;;;1;;;1;;;3;;;;5;;;1;2;3;2;;1;;;;;9;;;;;;;;;;;0;16
Asia-Pacific;Sri Lanka;Europe;Germany;BMW Group;BMW;BMW i3 EV / EREV;MPV-B;BEV;CCS;22/33/42;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;9;9;;;;;;5;2;3;;5;5;5;25;5;5;;5;;2;;;2;;2;;21;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;55
Asia-Pacific;Sri Lanka;Europe;Germany;BMW Group;BMW;BMW i8 PHEV;SS;PHEV;NA;7,1 / 11,7;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;1;;;;1;;;;;1;;;3;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;3
Asia-Pacific;Sri Lanka;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes B-Class EV;MPV-C;BEV;NA;28;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;10;10;;;;;;5;1;;;;;;6;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;16
Asia-Pacific;Sri Lanka;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi I-Miev EV;Car-A;BEV;ChaDeMo;16;LTO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;2;2;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;2
Asia-Pacific;Sri Lanka;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi Outlander PHEV;SUV-D;PHEV;ChaDeMo;12;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;5;;77;;5;;;5;;;;92;;5;;;;5;;;5;;;;15;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;107
Asia-Pacific;Sri Lanka;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;10,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;1;;;1;;;1;;;;;;3;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;3
Asia-Pacific;Sri Lanka;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;1;;1;;;2;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;2
Asia-Pacific;Sri Lanka;Asia-Pacific;Japan;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;24 / 30;LMO;AESC;;;;;;;;;;;;;;;;21;21;;;;;;;;;;;;90;90;;;;;;;;;;;;3116;3116;25;25;45;45;35;51;59;44;28;25;20;20;422;20;20;20;20;20;20;15;10;5;;;;150;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;3799
Asia-Pacific;Sri Lanka;Asia-Pacific;Japan;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;40 / 62;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;0
Asia-Pacific;Sri Lanka;Americas;USA;Tesla Inc.;Tesla;Tesla Model S;Car-E;BEV;Tesla SC;60/75/85/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;8;8;;;2;2;;5;1;2;;;;;12;;;5;;5;5;;5;2;;2;1;25;;1;;;;;;;;;;;1;;;;;;;;;;;;;0;;;;;;;;;;;0;46
Asia-Pacific;Sri Lanka;Americas;USA;Tesla Inc.;Tesla;Tesla Model X;SUV-E;BEV;Tesla SC;60/75/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;5;;;5;;3;1;;;14;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;14
Asia-Pacific;Sri Lanka;Europe;Germany;VW Group;VW;VW e-Golf EV;Car-C;BEV;CCS;24,2;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;7;7;;;;;;5;1;;;;;;6;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;13
Europe;Hungary;Europe;Belgium;VW Group;Audi;Audi e-tron Quattro EV;SUV-E;BEV;CCS;95;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;10;5;2;5;2;2;4;2;1;2;35;4;3;4;4;2;4;4;2;4;;31;66
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW i3 EV / EREV;MPV-B;BEV;CCS;22/33/42;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;2;1;1;1;5;5;5;5;5;5;2;7;5;5;10;2;5;61;5;5;5;5;4;6;5;4;15;22;17;10;103;9;5;5;10;7;12;20;7;13;8;17;14;127;12;14;12;12;13;4;13;17;3;19;13;10;142;10;25;24;25;14;28;16;18;24;9;8;22;223;20;22;16;15;14;31;18;12;21;;169;830
Europe;Hungary;Americas;Mexico;VW Group;Audi;Audi Q5 PHEV;SUV-D;PHEV;NA;14,1;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;4;1;2;2;5;3;2;;28;28
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW i8 PHEV;SS;PHEV;NA;7,1 / 11,7;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;;1;;;1;;;1;;;2;;;1;5;;;;;;;;;;;;;0;;;;2;;2;;2;;1;;;7;;;;;2;1;;2;;;1;;6;;;;;;;1;;;;;1;2;;;;;;;;;;;0;21
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW 225xe PHEV;MPV-C;PHEV;NA;7,7 / 9,7;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;5;5;;5;5;7;5;5;5;2;5;3;52;4;8;8;4;1;10;5;7;8;5;6;4;70;6;7;7;7;5;6;4;3;7;5;2;2;61;5;3;1;;2;3;4;2;2;;22;205
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW 330e PHEV;Car-D;PHEV;NA;12;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;1;24;12;22;17;76;18;14;15;5;12;15;16;12;14;;121;197
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW 330e PHEV;Car-D;PHEV;NA;7,6;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;5;5;5;5;5;5;;5;;5;;40;2;1;2;;2;;1;2;;;;;10;;;;;;;;;;;;;0;;;;;;;;;;;0;50
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW 530e PHEV;Car-E;PHEV;NA;9,2 / 12,0;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;5;;;10;5;5;5;30;6;6;6;6;6;4;6;5;4;2;5;5;61;14;14;16;10;15;3;24;12;17;27;10;14;176;15;18;21;6;15;21;17;13;16;;142;409
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW 740e PHEV;Car-F;PHEV;NA;9,2;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;5;2;5;2;5;;2;;2;;23;;1;;;2;;;1;;;2;;6;;;;;;;;;;;;;0;;;;;;;;;;;0;29
Europe;Hungary;Europe;Germany;BMW Group;BMW;BMW 745e PHEV;Car-F;PHEV;NA;12;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;4;4;7;3;2;2;1;1;1;2;;27;3;2;1;;1;4;2;1;2;;16;43
Europe;Hungary;Americas;USA;BMW Group;BMW;BMW X3 30e PHEV;SUV-D;PHEV;NA;12;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;12;4;10;13;11;4;12;;68;68
Europe;Hungary;Americas;USA;BMW Group;BMW;BMW X5 40e PHEV;SUV-E;PHEV;NA;9,2;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;5;;5;5;5;5;5;5;5;2;3;2;47;6;4;4;4;6;3;3;2;;;;;32;;;;;;;;;;;;;0;;;;;;;;;;;0;79
Europe;Hungary;Americas;USA;BMW Group;BMW;BMW X5 45e PHEV;SUV-E;PHEV;NA;23,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;2;15;5;22;10;6;5;2;6;9;7;5;6;;56;78
Europe;Hungary;Europe;Spain;PSA Group;Citroen;Citroen Berlingo EV;LCV;BEV;ChaDeMo;22,5;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;1;;1;;;;;1;;;;1;;1;;3;;;;;;;;;;1;1;;2;;;;;;;;;;;;;0;;;;2;;;2;;;;;;4;;;;;;;;;;;;;0;;;;;;;;;;;0;10
Europe;Hungary;Europe;Spain;Ford;Ford;Ford Kuga / Escape PHEV;SUV-C;PHEV;NA;14,4;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;10;59;23;16;;111;111
Europe;Hungary;Europe;Germany;Ford;Ford;Ford Tourneo Custom PHEV;MPV-D;PHEV;NA;13,6;NMC;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;4;4;;9;9
Europe;Hungary;Europe;Czech Rep.;Hyundai Motor;Hyundai;Hyundai Kona EV;SUV-C;BEV;CCS;67;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;16;35;21;11;21;;104;104
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Hyundai;Hyundai Kona EV;SUV-C;BEV;CCS;67;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;1;;6;7;5;16;8;12;14;21;14;14;28;11;18;17;178;20;17;18;4;;;;;;;59;244
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Hyundai;Hyundai Ioniq Electric EV;Car-C;BEV;CCS;28 / 42;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;4;1;;14;;12;6;2;5;6;50;4;4;4;10;2;1;1;1;4;10;2;6;49;4;5;11;12;6;2;1;1;2;2;3;6;55;5;3;4;4;2;10;4;2;6;;40;194
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Hyundai;Hyundai Ioniq PHEV;Car-C;PHEV;NA;8,9;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;5;1;2;2;10;3;6;4;14;13;4;2;4;2;4;1;6;63;5;5;1;1;4;5;;1;;6;;5;33;3;1;1;;;2;2;1;1;;11;117
Europe;Hungary;Europe;Austria;Tata-JLR;Jaguar;Jaguar i-Pace EV;SUV-D;BEV;CCS;90;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;2;7;;3;;2;4;;2;20;2;;1;;;3;1;;1;;8;28
Europe;Hungary;Europe;Italy;FCA;Jeep;Jeep Renegade PHEV;SUV-B;PHEV;NA;11,4;NMC;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;32;;56;56
Europe;Hungary;Europe;Italy;FCA;Jeep;Jeep Compass PHEV;SUV-C;PHEV;NA;11,4;NMC;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;11;;17;17
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia Soul EV;MPV-B;BEV;ChaDeMo;30;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;1;1;;2;;;1;;1;;1;1;;1;;1;6;;5;;;;5;;3;2;5;2;;22;;2;3;;1;;;;;1;;1;8;;;;;;;;;;;;;0;;;;;;;;;;;0;38
Europe;Hungary;Europe;Slovakia;Hyundai Motor;Kia;Kia Ceed PHEV;Car-C;PHEV;NA;8,9;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;31;3;6;8;11;11;24;;96;96
Europe;Hungary;Europe;Slovakia;Hyundai Motor;Kia;Kia Xceed PHEV;Car-C;PHEV;NA;8,9;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;2;4;5;7;5;3;;43;43
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia Niro EV;SUV-C;BEV;CCS;42 / 67;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;3;;;;;;;3;;;6;3;4;12;6;3;6;;40;43
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia Niro PHEV;SUV-C;PHEV;NA;8,9;NMC;SK-Group;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;2;5;3;3;13;4;12;13;8;12;12;8;9;6;6;6;8;104;11;7;6;9;5;6;4;3;3;9;;;63;4;6;8;6;6;8;5;2;5;;50;230
Europe;Hungary;Asia-Pacific;South Korea;Hyundai Motor;Kia;Kia K5 / Optima PHEV;Car-D;PHEV;NA;9,8;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;7;5;;2;14;1;2;1;;1;2;1;2;1;1;2;2;16;;1;1;4;3;1;7;5;1;1;;1;25;;;;;;;;;;;0;55
Europe;Hungary;Europe;U.K.;Tata-JLR;Range Rover;Range Rover Sport PHEV;SUV-E;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;2;;1;;1;1;1;;;4;;10;1;;1;;;1;1;;;;4;14
Europe;Hungary;Europe;U.K.;Tata-JLR;Range Rover;Range Rover PHEV;SUV-E;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;1;;;;;;;2;1;;4;;;;;;;;;;;0;4
